"Region","Site","Longitude","Latitude","SiteType","Year","Survey_Date","Season","DFOArea","Species","Inferred","NonPup","Swimmers","Total","Survey_Month","Present","year_group"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1982,"1982-02-17","winter","17","California",0,4,0,4,"02",TRUE,"[1980,1985)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1984,"1984-02-15","winter","17","California",0,60,0,60,"02",TRUE,"[1980,1985)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1984,"1984-10-15","fall","17","California",0,0,0,0,"10",FALSE,"[1980,1985)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1984,"1984-10-19","fall","17","California",0,0,0,0,"10",FALSE,"[1980,1985)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1984,"1984-12-04","winter","17","California",0,5,0,5,"12",TRUE,"[1980,1985)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1985,"1985-01-07","winter","17","California",0,10,0,10,"01",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1985,"1985-01-08","winter","17","California",0,19,0,19,"01",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1985,"1985-02-18","winter","17","California",0,295,0,295,"02",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1985,"1985-02-20","winter","17","California",0,220,0,220,"02",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1985,"1985-03-28","winter","17","California",0,14,0,14,"03",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1985,"1985-03-29","winter","17","California",0,32,0,32,"03",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1985,"1985-04-29","spring","17","California",0,0,0,0,"04",FALSE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1985,"1985-04-30","spring","17","California",0,1,0,1,"04",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1985,"1985-05-31","spring","17","California",0,1,0,1,"05",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1986,"1986-02-21","winter","17","California",0,1,0,1,"02",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1986,"1986-02-25","winter","17","California",0,11,0,11,"02",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1987,"1987-02-17","winter","17","California",0,30,0,30,"02",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1988,"1988-02-16","winter","17","California",0,23,0,23,"02",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1989,"1989-02-21","winter","17","California",0,3,0,3,"02",TRUE,"[1985,1990)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1990,"1990-02-19","winter","17","California",0,5,0,5,"02",TRUE,"[1990,1995)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1991,"1991-02-21","winter","17","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1991,"1991-02-22","winter","17","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1992,"1992-02-18","winter","17","California",0,5,0,5,"02",TRUE,"[1990,1995)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1994,"1994-02-18","winter","17","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1997,"1997-02-12","winter","17","California",0,215,0,215,"02",TRUE,"[1995,2000)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1998,"1998-02-17","winter","17","California",0,111,0,111,"02",TRUE,"[1995,2000)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1998,"1998-02-18","winter","17","California",0,157,0,157,"02",TRUE,"[1995,2000)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1998,"1998-02-19","winter","17","California",0,96,0,96,"02",TRUE,"[1995,2000)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1999,"1999-03-04","winter","17","California",0,56,0,56,"03",TRUE,"[1995,2000)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",1999,"1999-04-05","spring","17","California",0,428,0,428,"04",TRUE,"[1995,2000)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2000,"2000-02-24","winter","17","California",0,20,0,20,"02",TRUE,"[2000,2005)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2002,"2002-02-27","winter","17","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2002,"2002-04-04","spring","17","California",0,138,0,138,"04",TRUE,"[2000,2005)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2004,"2004-02-10","winter","17","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2005,"2005-02-23","winter","17","California",0,33,0,33,"02",TRUE,"[2005,2010)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2009,"2009-02-09","winter","17","California",0,57,0,57,"02",TRUE,"[2005,2010)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2012,"2012-10-25","fall","17","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2016,"2016-10-30","fall","17","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2017,"2017-02-07","winter","17","California",0,1,1,2,"02",TRUE,"[2015,2020)"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2020,"2020-11-20","winter","17","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2020,"2020-12-23","winter","17","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2021,"2021-01-18","winter","17","California",0,8,0,8,"01",TRUE,"[2020,2025]"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2021,"2021-02-23","winter","17","California",0,6,0,6,"02",TRUE,"[2020,2025]"
"Salish Sea","Ada-Winchelsea Islands",-124.090506,49.282667,"W",2021,"2021-03-22","winter","17","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1982,"1982-02-17","winter","18","California",0,141,0,141,"02",TRUE,"[1980,1985)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1984,"1984-02-15","winter","18","California",0,5,0,5,"02",TRUE,"[1980,1985)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1984,"1984-10-15","fall","18","California",0,5,0,5,"10",TRUE,"[1980,1985)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1984,"1984-12-04","winter","18","California",0,27,0,27,"12",TRUE,"[1980,1985)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1985,"1985-01-08","winter","18","California",0,45,0,45,"01",TRUE,"[1985,1990)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1985,"1985-02-18","winter","18","California",0,98,0,98,"02",TRUE,"[1985,1990)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1985,"1985-03-29","winter","18","California",0,37,0,37,"03",TRUE,"[1985,1990)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1985,"1985-04-29","spring","18","California",0,0,0,0,"04",FALSE,"[1985,1990)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1986,"1986-02-25","winter","18","California",0,97,0,97,"02",TRUE,"[1985,1990)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1986,"1986-04-10","spring","18","California",0,11,0,11,"04",TRUE,"[1985,1990)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1987,"1987-02-18","winter","18","California",0,42,0,42,"02",TRUE,"[1985,1990)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1988,"1988-02-16","winter","18","California",0,3,0,3,"02",TRUE,"[1985,1990)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1989,"1989-02-23","winter","18","California",0,0,0,0,"02",FALSE,"[1985,1990)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1990,"1990-02-19","winter","18","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1991,"1991-02-21","winter","18","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1992,"1992-02-18","winter","18","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1994,"1994-02-18","winter","18","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1997,"1997-02-13","winter","18","California",0,0,0,0,"02",FALSE,"[1995,2000)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1998,"1998-02-20","winter","18","California",0,0,0,0,"02",FALSE,"[1995,2000)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1999,"1999-03-05","winter","18","California",0,0,0,0,"03",FALSE,"[1995,2000)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",1999,"1999-04-06","spring","18","California",0,12,0,12,"04",TRUE,"[1995,2000)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2000,"2000-02-26","winter","18","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2002,"2002-02-26","winter","18","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2002,"2002-04-03","spring","18","California",0,0,0,0,"04",FALSE,"[2000,2005)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2003,"2003-02-11","winter","18","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2004,"2004-02-09","winter","18","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2005,"2005-02-22","winter","18","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2009,"2009-02-09","winter","18","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2009,"2009-04-29","spring","18","California",0,5,0,5,"04",TRUE,"[2005,2010)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2012,"2012-10-25","fall","18","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2016,"2016-10-30","fall","18","California",0,2,0,2,"10",TRUE,"[2015,2020)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2017,"2017-02-07","winter","18","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2020,"2020-11-21","winter","18","California",0,2,0,2,"11",TRUE,"[2020,2025]"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2020,"2020-12-24","winter","18","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2021,"2021-01-19","winter","18","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2021,"2021-02-23","winter","18","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Salish Sea","Belle Chain",-123.201333,48.833667,"W",2021,"2021-03-22","winter","18","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",1984,"1984-12-04","winter","29","California",0,131,0,131,"12",TRUE,"[1980,1985)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",1985,"1985-01-07","winter","29","California",0,323,0,323,"01",TRUE,"[1985,1990)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",1985,"1985-01-08","winter","29","California",0,53,0,53,"01",TRUE,"[1985,1990)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",1985,"1985-02-18","winter","29","California",0,0,0,0,"02",FALSE,"[1985,1990)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",1985,"1985-02-20","winter","29","California",0,0,0,0,"02",FALSE,"[1985,1990)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",1985,"1985-03-29","winter","29","California",0,0,0,0,"03",FALSE,"[1985,1990)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",2009,"2009-02-09","winter","29","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",2012,"2012-10-25","fall","29","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",2016,"2016-10-30","fall","29","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",2017,"2017-02-07","winter","29","California",0,6,1,7,"02",TRUE,"[2015,2020)"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",2020,"2020-11-21","winter","29","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",2020,"2020-12-24","winter","29","California",0,44,0,44,"12",TRUE,"[2020,2025]"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",2021,"2021-01-19","winter","29","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",2021,"2021-02-23","winter","29","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Salish Sea","Canoe Islet",-123.588713,49.028263,"W",2021,"2021-03-22","winter","29","California",0,1,0,1,"03",TRUE,"[2020,2025]"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",1985,"1985-03-28","winter","14","California",0,0,6,6,"03",TRUE,"[1985,1990)"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",1985,"1985-04-29","spring","14","California",0,0,0,0,"04",FALSE,"[1985,1990)"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",1986,"1986-02-21","winter","14","California",0,0,0,0,"02",FALSE,"[1985,1990)"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",1994,"1994-02-18","winter","14","California",0,0,2,2,"02",TRUE,"[1990,1995)"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",1997,"1997-02-12","winter","14","California",0,0,165,165,"02",TRUE,"[1995,2000)"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",1999,"1999-03-04","winter","14","California",0,0,0,0,"03",FALSE,"[1995,2000)"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",2002,"2002-02-27","winter","14","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",2004,"2004-02-10","winter","14","California",0,0,44,44,"02",TRUE,"[2000,2005)"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",2005,"2005-02-22","winter","14","California",0,0,50,50,"02",TRUE,"[2005,2010)"
"Salish Sea","Cape Lazo",-124.856905,49.705578,"W",2005,"2005-02-25","winter","14","California",0,0,10,10,"02",TRUE,"[2005,2010)"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2008,"2008-10-05","fall","13","California",0,1,0,1,"10",TRUE,"[2005,2010)"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2009,"2009-02-08","winter","13","California",0,0,0,0,"02",FALSE,"[2005,2010)"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2009,"2009-04-28","spring","13","California",0,1,0,1,"04",TRUE,"[2005,2010)"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2012,"2012-10-21","fall","13","California",0,0,0,0,"10",FALSE,"[2010,2015)"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2016,"2016-10-29","fall","13","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2017,"2017-02-07","winter","13","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2020,"2020-11-20","winter","13","California",0,0,0,0,"11",FALSE,"[2020,2025]"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2020,"2020-12-23","winter","13","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2021,"2021-01-18","winter","13","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2021,"2021-02-27","winter","13","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Salish Sea","Centre Islet",-125.092544,50.124681,"W",2021,"2021-03-22","winter","13","California",0,9,0,9,"03",TRUE,"[2020,2025]"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",1984,"1984-02-15","winter","18","California",0,0,0,0,"02",FALSE,"[1980,1985)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",1984,"1984-12-05","winter","18","California",0,0,88,88,"12",TRUE,"[1980,1985)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",1985,"1985-01-08","winter","18","California",0,0,0,0,"01",FALSE,"[1985,1990)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",1985,"1985-02-20","winter","18","California",0,0,1,1,"02",TRUE,"[1985,1990)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",1992,"1992-02-27","winter","18","California",0,0,0,0,"02",FALSE,"[1990,1995)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2002,"2002-02-26","winter","18","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2010,NA,"winter","18","California",0,NA,NA,NA,NA,NA,"[2010,2015)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2012,"2012-10-25","fall","18","California",0,10,0,10,"10",TRUE,"[2010,2015)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2016,"2016-10-30","fall","18","California",0,0,12,12,"10",TRUE,"[2015,2020)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2017,"2017-02-07","winter","18","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2020,"2020-11-21","winter","18","California",0,94,0,94,"11",TRUE,"[2020,2025]"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2020,"2020-12-24","winter","18","California",0,0,0,0,"12",FALSE,"[2020,2025]"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2021,"2021-01-19","winter","18","California",0,0,0,0,"01",FALSE,"[2020,2025]"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2021,"2021-02-23","winter","18","California",0,0,0,0,"02",FALSE,"[2020,2025]"
"Salish Sea","Cowichan Bay",-123.621511,48.751667,"W",2021,"2021-03-23","winter","18","California",0,0,0,0,"03",FALSE,"[2020,2025]"
"Salish Sea","Crofton logbooms",-123.631834,48.878334,"W",1984,"1984-02-15","winter","17","California",0,0,164,164,"02",TRUE,"[1980,1985)"
"Salish Sea","Crofton logbooms",-123.631834,48.878334,"W",1999,"1999-04-06","spring","17","California",0,46,0,46,"04",TRUE,"[1995,2000)"
"Salish Sea","Crofton logbooms",-123.631834,48.878334,"W",2000,"2000-02-25","winter","17","California",0,2,0,2,"02",TRUE,"[2000,2005)"
"Salish Sea","Crofton logbooms",-123.631834,48.878334,"W",2002,"2002-04-03","spring","17","California",0,18,0,18,"04",TRUE,"[2000,2005)"
"Salish Sea","Crofton logbooms",-123.631834,48.878334,"W",2005,"2005-02-23","winter","17","California",0,2,0,2,"02",TRUE,"[2005,2010)"
"Salish Sea","Deep Bay",-124.737895,49.462952,"W",1990,"1990-02-19","winter","14","California",0,0,212,212,"02",TRUE,"[1990,1995)"
"Salish Sea","Discovery Island",-123.22381,48.423494,"W",1999,"1999-04-06","spring","19","California",0,0,1,1,"04",TRUE,"[1995,2000)"
"Salish Sea","Discovery Island",-123.22381,48.423494,"W",2004,"2004-02-10","winter","19","California",0,0,0,0,"02",FALSE,"[2000,2005)"
"Salish Sea","Discovery Island",-123.22381,48.423494,"W",2012,NA,"fall","19","California",0,NA,NA,NA,NA,NA,"[2010,2015)"
"Salish Sea","Discovery Island",-123.22381,48.423494,"W",2016,"2016-10-30","fall","19","California",0,0,0,0,"10",FALSE,"[2015,2020)"
"Salish Sea","Discovery Island",-123.22381,48.423494,"W",2017,"2017-02-07","winter","19","California",0,0,0,0,"02",FALSE,"[2015,2020)"
"Salish Sea","Discovery Pass-Cape Mudge",-125.207544,49.993667,"W",1988,"1988-02-16","winter","13","California",0,0,0,0,"02",FALSE,"[1985,1990)"
